code,title,credits,description
ANSC 6302,Thesis Defense,0,"The student will enroll in this course each semester 
or summer term in which assistance is provided by Committee members or when use of 
the SRSU Library or other research facilities of Sul Ross State University is made. 
Satisfactory completion of this course will result in the completed thesis presented to 
the Graduate Committee, accepted by the ANRS dean, and filed in the Office of the 
Executive Vice President and Provost for Academic Affairs.  
  
  
ANTHROPOLOGY (ANTH) COURSESNoneNone"
ANTH 1301,Cultural Anthropology,3,"A survey of the study of 
cultural anthropology, including the nature of culture in space and time, human 
subsistence and settlement, social and political organization, ritual and religion, and 
linguistics. The course will include an overview of the adaptations of human populations 
to arid regions. Equivalent courses: SOC 1301 (through Summer 2020)NoneNone"
ANTH 1302,Introduction to Archeology,3,"An introduction to the 
history, development, techniques, and underlying principles of archeological sciences. 
The focus of the class is on archeological methodology and theory as practiced within a 
framework or interdisciplinary research, and as viewed from both scientific and 
humanistic perspectives.NoneNone"
ANTH 2301,Archeology of Texas and Northern Mexico,3,"An introduction to 
Native American prehistory from 10,000 B.C. through early contact with Spanish 
entradas during the sixteenth and seventeenth centuries A.D. in Texas and northcentral 
Mexico. The course will explore basic archeological theory, data collection, and 
analytical techniques used in the reconstruction of life ways of nomadic, semisedentary, 
and sedentary human populations through time.NoneNone"
ANTH 2302,Environmental and Cultural Diversity,3,"This course examines the 
dynamic interplay between environment and culture among prehistoric, historic, and 
contemporary peoples on a global basis. Ethnographic studies are used to facilitate 
comparative analysis of cultures in both similar and widely differing environmental 
settings, from Arctic tundra to shifting sands of the Sahara. Emphasis is on the study of 
present-day ""simple"" societies, and includes evaluation of the use of analogy in 
reconstructing life ways of extinct cultures.NoneNone"
ANTH 2303,Readings and Research,3,"Selected readings and research projects to 
be offered as individual study to meet student's needs. May be repeated for credit.NoneNone"
ANTH 2311,Special Topics in Anthropology,3,"ANTH 3301 Laboratory Techniques in Archeology (3-0). Provides practical 
experience on the conceptualization, design, and conducting of archeological projects, 
with emphases on techniques of laboratory analysis, data quantification, analogy, and 
the interpretation of findings.NoneNone"
ANTH 3601,Summer Archeological Field School,0,"An intensive six-week 
summer field course that provides hands-on training for students in archeological field 
and analytical techniques, including site survey and recording, instrument mapping, site 
testing and evaluation, controlled excavation, and field laboratory techniques: Location 
to be announced. Prerequisite: Anthropology 2301 or consent of instructor. Field school 
fee: $175 - $1800Anthropology 2301 or consent of instructor. Field school None"
ANTH 4308,Readings and Research in Anthropology,3,"Selected readings on 
research projects to be offered as individual study to meet student needs. May be 
repeated once for credit with departmental approval.NoneNone"
ANTH 4311,Special Topics in Anthropology,3,"Special courses on topics not 
included in the regular curriculum. May be repeated for credit with departmental 
approval.  
  
  
ART (ART) COURSESNoneNone"
ART 1301,Art Appreciation,3,"An introductory course leading to an 
understanding of the Visual Arts.NoneNone"
ART 1303,Art History I,3,"A survey of the art and architecture of the 
Western World from prehistoric times through the Gothic Period. Equivalent courses:NoneNone"
ART 1304,Art History II,3,"A survey of the art and architecture of the 
Western World from the Early Renaissance to the contemporary period. Qualifies for 
general education credit. Equivalent courses: ART 3305 (through Summer 2011)NoneNone"
ART 1311,Design I,2,"An introduction to the fundamentals of two-
dimensional design. Equivalent courses: ART 1303 (through Summer 2014)NoneNone"
ART 1312,Design II,2,"Three-dimensional design and color theory.  
(May be taken before Design I). Equivalent courses: ART 1304 (through Summer 2014)NoneNone"
ART 1316,Drawing I,2,"An introduction to drawing fundamentals with 
stress upon observations and techniques involving various drawing media. Equivalent 
courses: ART 1302 (through Summer 2014)NoneNone"
ART 1317,Drawing II,2,"Continuation of drawing skills and techniques 
as begun in Drawing I (1316) with emphasis on compositional skills. Prerequisite: ART 
1316. Equivalent courses: ART 1306 (through Summer 2014)ART None"
ART 2304,Independent Study in Art,2,"Independent investigation into an art 
subject area: i.e. in only one area such as painting, drawing, digital art, animation, 3D 
graphics, sculpture, design, ceramics, printmaking, jewelry, fibers or art education. May 
be repeated for different subject areas.NoneNone"
ART 2313,Design Communications I,2,"Understanding how to use 
the fundamentals of design such as line, shape, color, texture, and typography to create 
posters, logos, and other visual needs for clients.NoneNone"
ART 2316,Painting I,2,"Exploring opaque painting media (oil or 
acrylic) with emphasis on color and composition. Equivalent courses: ART 2301 
(through Summer 2014)NoneNone"
ART 2323,Life Drawing I,3,"Advanced drawing class that involves 
drawing fundamentals in relationship to the human form with stress on observation and 
human anatomy. May be taken for up to nine hours of credit. Each semester of work is 
progressively more advanced than the previous semester. Prerequisite: ART 1316.ART 1316.ART 3311 (through summer 2014)"
ART 2326,Sculpture I,2,"Exploratory studies in the principles, 
materials, and techniques of sculpture. Equivalent courses: ART 2309 (through 
Summer 2014)NoneNone"
ART 2346,Ceramics I,2,"An introduction to basic ceramic processes, 
including wheel throwing, hand building, glazing and firing. Equivalent courses: ART 
2305 (through summer 2014)NoneNone"
ART 2347,Ceramics II,2,"A further exploration of intermediate ceramic 
processes, including wheel throwing, glazing and kiln firing. Prerequisite: ART 2346.ART 2346.ART 2306 (through summer 2014)"
ART 2366,(ARTS) Watercolor I,2,"Exploring transparent painting media  
(watercolor or tempera) with emphasis on methods and techniques. Equivalent courses:NoneNone"
ART 3301,Art Studio Concentration,2,"First level of advanced investigation into a 
studio art subject area such as drawing and painting, ceramics, sculpture, printmaking, 
animation, 3D graphics, or digital art. The course may be repeated for credit up to three 
times in an area of specialization. Student will need to discuss their artistic background 
with the instructor.NoneNone"
