code,title,credits,description
MUE 1221,String Ensemble,1,"Small instrumental ensemble open to all students from all 
departments for ministry in campus chapel services and 
special events, using literature written for violin, viola, cello 
and string bass in a variety of genres including all musical 
periods as well as sacred selections. (Replaced by MUE 
1241)"
MUE 1231,Ministry Ensemble,1,"An ensemble open to students from all departments 
for ministry in chapel services, special events and the 
representation and promotion of SAGU in churches 
throughout the SAGU region."
MUE 1241,Chamber Ensemble,1,"Small instrument ensemble open to all students from 
all departments for ministry in campus chapel services 
and special events, using literature written for specified 
instrumentation in a variety of genres including all musical 
periods as well as sacred selections."
MUE 1251,Chapel Worship,1,"Chapel Worship is open to students from all departments 
for ministry in chapel service and special events. Students 
will be exposed to a broad repertoire that will help them 
minister in a variety of settings."
MUE 1311,Piano Ensemble,1,"A piano ensemble open to students from all departments. 
The ensemble will perform piano works written for four 
or more hands in a variety of genres and styles. There 
will be on- and off-campus performances each semester. 
Admissions by audition."
MUS 0013,Fundamentals of Music,3,"The study of elementary theory of music, including pitches, 
rhythms, clefs, scales, key signatures, and intervals. Basic aural 
skills, sight-reading, and ear-training will be integrated into the 
course. (Required of all students whose Theory Placement 
Assessment score indicates a need for rudimentary study.)"
MUS 0051,Class Voice,1,"Group music instruction. Class Voice will emphasize basic 
vocal technique, posture, breathing, tone color, note 
and rhythm reading, and basic performance techniques.  
(Course is to be repeated until proficiency is attained. 
Required of all music majors whose Vocal Placement 
Assessment score indicates a need for rudimentary 
studies.)"
MUS 1114,Music Theory I,4,"Basic musical elements including pitch notation, rhythmic 
notation, key signatures, meter signatures, intervals, scales, 
chords, cadences, inversions, and part writing. Singing in 
treble and bass clefs; introduction to alto and tenor clefs. 
Aural study of intervals; study of beats and divisions of 
beats; and melodies having harmonic backgrounds of 
principal chords. These elements are learned through 
hearing, singing, and keyboard activities, while developing 
skills in reading and writing simple melodies. (Prerequisite: 
Pass Music Theory Placement Assessment)"
MUS 1124,Music Theory II,4,"Continuation of MUS 1114 using similar activities to develop 
skills in four-part diatonic harmony, non-harmonic tones, 
seventh chords, binary and ternary forms, secondary 
dominants, and modulation. Aural study of intervals and 
melodies with diatonic harmonic backgrounds and further 
study of the subdivision of beats. (Prerequisite: MUS 1114)"
MUS 1211,Class Piano I,1,"Group music instruction. Class Piano will emphasize basic 
piano instruction, note reading, pedaling, major scales, 
intervals, simple improvisation, and basic accompaniment 
patterns. This course sequence is designed for those 
students who are not piano majors to attain proficiency at 
the piano. Required of all music majors with a specialization 
other than piano, whose Piano Placement Assessment 
score indicates a need for  
rudimentary studies."
MUS 1311,Class Piano II,1,"Group music instruction. Continuation of the skills mastered 
in MUS 1211 including major scales, minor scales, arpeggios, 
cadential patterns, intervals, sight-reading, simple 
improvisation, transposition, harmonization, and basic 
accompaniment patterns. This course sequence is designed 
for non-piano majors to attain proficiency at the piano. 
(Prerequisite: MUS 1211 or approval of the instructor)"
MUS 1323,World Music,3,"A study of musical traditions from differing world cultures 
focusing on development, outlook, theory, and practice of 
contemporary ethnomusicology. Emphasis will be placed on 
analysis of specific genres, common and opposing trends in 
musical styles, and the effects of ethnocentric music in the 
local church."
MUS 2212,Diction for Singers,2,"Diction and pronunciation skills for singing. Introduction to 
phonetic analysis in English, Italian, German, and French. 
No attempt will be made to develop grammar or vocabulary 
skills."
MUS 2214,Music Theory III,4,"Continuation of MUS 1124 using similar activities to further 
develop skills in part writing and analytical skills through 
study of harmonic sequence, secondary dominants, 
modulations, sevenths, mode mixture. Neapolitan chords, 
augmented sixth chords, and standard formal structures. 
Aural skills such as syncopation (simple and compound), 
melodic and harmonic dictation with intervals in contexts 
other than tonic and dominant, and inversions of major, 
minor, diminished and seventh chords will be studied. 
(Prerequisite: MUS 1124)"
MUS 2224,Music Theory IV,4,"Continuation of MUS 2214 using similar activities to study 
simple to complex harmonic patterns, as well as late 19th 
century and impressionistic theoretical concepts. Studies 
will also include 9th, 11th, and 13th chords with complex 
harmonic progressions. Compositional techniques of the 
20th century will be studied as well.  
(Prerequisite: MUS 2214)"
