code,title,credits,description
AVIA 5153,Aircraft Accident Investigation,3,"This course is designed to examine the critical analysis of 
selected aircraft accidents and an evaluation of causal 
factors. Particular emphasis is placed in the study of 
human factors connected with flight and crew activities in 
aerospace operations. Interactions and cooperative 
agreements between international, national and state 
government, corporate, and local jurisdictions will be 
examined in detail supplemented with pertinent case 
studies. 
Field 
investigation 
techniques, 
laboratory 
techniques for accident reconstruction, analysis of cockpit 
voice recorders, flight data recorders, and air traffic 
control radar and voice tapes will be examined."
AVIA 5203,Legal and Ethical Issues in Aerospace,3,"This course addresses legal questions in the field of 
aviation and ethical factors involved therein. Current 
issues will be used as the medium for study of the legal 
and moral concepts that influence developments in both 
national and international air law. U.S. government and 
ICAO publications, aviation case reports, air law journals 
and international aviation treaties will be used as legal 
support materials. Legal and ethical considerations  
directly challenging the aviation professional will be 
addressed through case studies."
AVIA 5213,Aerospace Economics and Fiscal Control,3,"The major areas of emphasis of this course are the role 
of government, union and management relations, airline 
integration, centralized scheduling, flight and crew 
operations center structures, and crew management. The 
course will also examine the integration of all the areas of 
fiscal impact to include advertising, customer relations, 
maintenance 
coordination, 
compute 
code 
share, 
calculate air seat mile and the impact of the profit/loss."
AVIA 5223,Aerospace Hazard Control and Analysis,3,"This course examines the modern aerospace work 
environment from a safety and health point of view. 
Hazard control of the various substances used in, on and 
around the airport property, as well as the substances 
used and carried on aircraft will be reviewed with respect 
to the proper handling, disposal and emergency 
procedures. A comprehensive review and understanding 
of EPA and OSHA policies and  procedures is a 
fundamental tenet of this course."
AVIA 5233,Logistical Strategies in Aerospace Admin,3,"This course is designed to acquaint the student with the 
modern requirements for application of Logistics as a 
Strategy for success in Aviation and Aerospace 
Administration. 
The 
course 
covers 
the 
various 
applications of Logistics in the Department of Defense 
and the Commercial Aviation sectors. The course focuses 
on the various strategies for the successful support of 
Aviation and Aerospace operations in all phases of the 
logistic process from acquisition through distribution, 
sustainment, and disposition. Contemporary topics, such 
as workforce diversity, and the application of lean 
manufacturing to distribution, logistics, and supply chain 
management programs are included in the curriculum."
AVIA 5303,Mngt and Admin of Aerospace Contracts,3,"The focus of this course is the comprehensive analysis of 
the procurement process and the various contractual 
relationships in the aerospace industry. This course also 
provides a detailed review of the laws and right governing 
the contractual process from design through product 
delivery and material maturity."
AVIA 5313,Aerospace Finance,3,"A lecture, discussion and hands-on introduction to 
economic concepts involved in aviation economic  
decision analysis. Student application will include 
performing a Benefits-Cost-Analysis, which will develop 
techniques for defining and measuring relevant economic 
units for comparison. This course will introduce students 
to real world cost modeling business applications using 
Microsoft Excel. Each student team member will also gain 
practical hands-on experience in financial decision 
making as a member of the board for a simulated regional 
airline. Student teams will compete during the semester 
modifying regional airlines financial obligations and 
evaluating the results through interpolation of quarterly 
reports."
AVIA 5323,Airport Operations,3,"This 
course 
addresses 
operational 
requirements,  
responsibilities, and management approaches relevant to 
major U.S. and international commercial service airports. 
Both FAA & ICAO standards and methods will be studied 
in detail for topics such as airport licensing, air side 
operations, and land side operations, operational safety, 
coordination of maintenance and construction, aviation 
security, and disaster preparedness."
AVIA 5333,Aerospace Marketing,3,"This course focuses on the fundamental skills of  
aerospace marketing used by executives in complex, 
formal 
organizations. 
Wherever 
possible, 
special  
emphasis will be placed on the aviation industry. The 
various functions, aspects and characteristics of 
aerospace marketing will be reviewed in the context of 
today's organizational environment and students will be 
asked to identify the skills that must be applied to planning 
a marketing strategy that solves the day-to-day 
challenges in a company or organization."
AVIA 5343,Implementing Logist: Acquisition & Prog,3,"This course is designed to give the student experience in 
the practical applications of the implementation of 
systems acquisition process. The course will cover the 
various policies and philosophies used by the Department 
of Defense (DoD) and commercial industry to provide for 
program management within each phase of the systems 
acquisition process. This course will utilize a team 
building concept and require that students participate in 
case study evaluations of various acquisition strategies. 
 
 
 
 
 
 
 
 
 
 
 
 
AVIA 
5423 
Applications 
in 
Crew 
Resource 
Management 
This course will focus on problems and solutions in 
decision making and communication unique to aerospace 
operations. This course will examine methods to improve 
effective crew management utilizing  the common 
concepts of Crew Resource Management (CRM) as 
developed by major air carriers and explore the 
theoretical basis of such training. Topics such as 
supervision of crewmembers, counseling, accountability 
and role management will be studied. Each student will 
assist in the development of a CRM program."
